student_id,age,country_region,device_type,education_background,course_level,course_category,course_start_date,week_of_year,sessions,time_spent_hours,videos_watched,quiz_attempts,assignments_submitted,forum_posts,avg_quiz_score,attendance_rate,completion_status,final_score
704269,24,Europe,Tablet,HighSchool,Intermediate,Design,2024-10-11,41,7,24.2,6,2,5,0,100,,1,83.7
704270,22,Americas,Mobile,Undergrad,Advanced,Marketing,2024-03-03,9,9,19.5,6,4,3,1,77.5,0.709,0,66
704271,27,Asia,Laptop,Graduate,Intermediate,Business,2024-08-08,32,7,12.2,0,4,5,2,66.8,0.693,0,68
704272,27,Asia,Mobile,WorkingPro,Intermediate,Data,2024-12-30,1,10,20.2,5,2,2,1,57.8,0.897,0,72.3
704273,30,Americas,Mobile,Undergrad,Intermediate,Programming,2024-02-03,5,25,17.7,31,4,1,2,73.9,1,0,80.6
704274,34,Americas,Mobile,Graduate,Intermediate,Design,2024-01-17,3,20,14.9,13,2,3,3,65.9,0.753,0,68.1
704275,25,Africa,Mobile,HighSchool,Intermediate,Business,2024-06-15,24,19,28.9,43,12,5,4,23,0.928,0,68.9
704276,29,Europe,Laptop,Undergrad,Beginner,Programming,2024-05-07,19,17,23.6,39,7,7,3,57.3,0.767,0,72.1
704277,33,Africa,Laptop,Undergrad,Intermediate,Design,2024-12-02,49,18,13.6,17,7,4,0,37.5,0.782,0,44.2
704278,22,Europe,Mobile,Undergrad,Beginner,Design,2024-11-30,48,11,9.7,15,6,7,0,55.6,0.727,0,57.6
704279,23,Europe,Mobile,Undergrad,Beginner,Design,2024-04-27,17,9,19.1,11,6,3,0,70.9,0.832,1,100
704280,16,Asia,Mobile,HighSchool,Beginner,Business,2024-05-23,21,11,9.3,17,9,4,3,76.2,0.799,1,91.4
704281,16,Americas,Mobile,Graduate,Intermediate,Marketing,2024-08-02,31,22,33.7,10,5,3,2,49.9,0.667,0,58.8
704282,32,Africa,Laptop,HighSchool,Beginner,Design,2024-02-03,5,4,10.1,0,4,2,0,79.5,0.966,1,88.4
704283,16,Europe,Mobile,HighSchool,Beginner,Data,2024-04-01,14,13,16.6,26,6,3,1,75,0.91,1,65.4
704284,34,Oceania,Mobile,Undergrad,Beginner,Data,2024-03-24,12,39,11.4,34,7,1,4,65.1,0.95,0,67.5
704285,29,Europe,Mobile,WorkingPro,Intermediate,Design,2024-12-20,51,12,12.3,28,8,4,1,63,0.867,0,71.6
704286,16,Oceania,Mobile,Undergrad,Beginner,Business,2024-07-02,27,24,29.2,19,5,1,2,55.9,0.714,0,68.6
704287,23,Americas,Laptop,WorkingPro,Beginner,Business,2024-09-02,36,16,5.6,26,7,4,2,73.2,0.886,0,66.3
704288,25,Africa,Mobile,Graduate,Intermediate,Data,2024-09-17,38,23,5.6,48,8,2,4,46.7,0.906,0,71.6
704289,21,Asia,Laptop,WorkingPro,Beginner,Marketing,2024-09-25,39,17,16.6,28,8,2,1,77,1,1,95.2
704290,30,Europe,Mobile,HighSchool,Beginner,Data,2024-04-04,14,17,25.4,13,4,6,1,74.4,1,0,74.8
704291,32,Europe,Mobile,Undergrad,Intermediate,Marketing,2024-01-06,1,14,23,29,8,8,2,58.7,0.756,0,66.4
704292,21,Americas,Mobile,Undergrad,Beginner,Business,2024-10-02,40,12,19.4,17,9,7,3,69,0.946,1,91.1
704293,24,Americas,Mobile,HighSchool,Intermediate,Data,2024-01-27,4,7,8.9,5,7,3,2,77,0.701,0,76.9
704294,20,Africa,Laptop,Undergrad,Intermediate,Data,2024-07-04,27,15,3.3,9,7,2,1,64.2,0.799,0,51.4
704295,17,Americas,Mobile,Undergrad,Beginner,Programming,2024-02-19,8,21,11.4,26,5,2,0,81,1,1,96
704296,29,Americas,Laptop,Graduate,Intermediate,Business,2024-08-27,35,19,20.4,0,4,2,1,57.3,0.837,0,60.8
704297,28,Americas,Mobile,Graduate,Beginner,Data,2024-04-03,14,12,23,20,7,5,4,81.2,0.827,1,100
704298,21,Europe,Mobile,Undergrad,Advanced,Business,2024-08-02,31,8,14.6,14,5,7,2,64.9,0.663,0,39
704299,16,Europe,Laptop,Undergrad,Intermediate,Design,2024-08-06,32,42,12.5,51,6,2,1,60.9,0.889,1,78.8
704300,32,Asia,Mobile,Undergrad,Advanced,Data,2024-02-29,9,9,13.5,16,4,6,0,,0.885,1,90.4
704301,23,Africa,Mobile,HighSchool,Intermediate,Programming,2024-06-29,26,16,21.9,17,5,4,0,66.1,0.902,0,76.3
704302,19,Asia,Mobile,Undergrad,Intermediate,Marketing,2024-08-04,31,12,18.8,14,11,3,2,73.4,0.805,0,66.5
704303,24,Asia,Mobile,Undergrad,Intermediate,Data,2024-03-20,12,16,10.8,16,7,3,2,66.3,0.723,0,59.2
704304,27,Oceania,Mobile,WorkingPro,Intermediate,Marketing,2024-12-27,52,20,5,14,6,1,0,55.1,1,0,61.1
704305,31,Asia,Mobile,HighSchool,Advanced,Marketing,2024-01-19,3,41,7.1,42,7,4,1,81.3,0.931,1,83.6
704306,30,Asia,Laptop,Undergrad,Beginner,Marketing,2024-04-21,16,14,11,30,6,2,2,78.1,0.83,0,69.4
704307,28,Asia,Mobile,HighSchool,Intermediate,Business,2024-03-27,13,6,15.5,6,2,10,0,54.9,0.68,0,74
704308,26,Africa,Mobile,Undergrad,Intermediate,Programming,2024-08-27,35,20,12.3,43,4,1,3,84.6,0.893,0,66.1
704309,22,Americas,Laptop,Undergrad,Intermediate,Data,2024-03-25,13,25,15.5,31,8,5,0,78.5,1,1,89.1
704310,21,Asia,Mobile,Graduate,Intermediate,Business,2024-12-14,50,9,10.8,0,9,2,3,73.9,0.628,0,67.6
704311,33,Europe,Laptop,Undergrad,Beginner,Data,2024-10-06,40,39,7.6,60,8,3,1,89.7,0.974,1,84.3
704312,16,Americas,Laptop,Undergrad,Beginner,Data,2024-02-26,9,22,21.6,45,5,4,2,76.2,0.96,1,87.5
704313,32,Americas,Mobile,HighSchool,Advanced,Data,2024-02-08,6,13,9.4,14,5,2,0,54.9,0.921,0,64.3
704314,16,Europe,Laptop,Undergrad,Intermediate,Marketing,2024-11-07,45,8,14.5,10,8,3,1,70.7,0.778,0,68
704315,31,Africa,Mobile,Undergrad,Advanced,Marketing,2024-04-02,14,11,5.6,16,9,1,1,56.3,0.871,0,64.8
704316,16,Americas,Mobile,Undergrad,Intermediate,Data,2024-11-28,48,23,5.7,44,4,1,0,83.2,0.961,0,84.2
704317,18,Americas,Mobile,Undergrad,Beginner,Data,2024-06-14,24,18,15,0,12,3,0,60.5,0.734,0,65.6
704318,29,Asia,Mobile,Undergrad,Beginner,Business,2024-01-28,4,24,19.8,36,5,5,0,72.2,0.776,1,84.4
704319,27,Europe,Mobile,WorkingPro,Beginner,Marketing,2024-11-13,46,39,17.6,78,8,4,2,56.3,0.97,1,91
704320,22,Oceania,Mobile,WorkingPro,Beginner,Design,2024-05-29,22,7,24.4,8,12,5,3,56.6,0.876,0,68.4
704321,16,Asia,Mobile,WorkingPro,Intermediate,Programming,2024-03-17,11,38,18.6,66,9,5,1,53.3,0.76,0,71
704322,24,Americas,Laptop,HighSchool,Advanced,Programming,2024-10-30,44,17,18.3,17,12,2,1,82.2,0.666,1,64
704323,31,Africa,Mobile,Undergrad,Intermediate,Business,2024-06-26,26,15,20.4,12,3,4,1,63.3,1,0,81.6
704324,23,Africa,Tablet,HighSchool,Intermediate,Data,2024-09-17,38,26,12.2,28,9,1,1,62.1,0.757,0,72.5
704325,18,Asia,Laptop,Undergrad,Intermediate,Data,2024-08-17,33,16,3,20,8,6,4,62.5,0.686,0,49.9
704326,28,Europe,Mobile,Undergrad,Beginner,Design,2024-07-13,28,34,9.3,56,8,6,3,82.6,0.971,0,84.9
704327,17,Asia,Mobile,Undergrad,Intermediate,Design,2024-07-29,31,25,11.1,22,9,6,1,78.3,0.887,0,76.5
704328,27,Asia,Mobile,WorkingPro,Beginner,Programming,2024-06-07,23,25,4,45,7,1,0,69.9,0.687,0,55.6
704329,28,Africa,Mobile,HighSchool,Beginner,Business,2024-09-14,37,14,52,18,5,7,2,84,1,1,96.4
704330,28,Europe,Mobile,HighSchool,Beginner,Data,2024-08-03,31,12,37.3,25,5,4,0,69.3,0.972,1,89.4
704331,16,Asia,Laptop,Undergrad,Beginner,Programming,2024-01-23,4,16,6.5,16,4,3,2,61.5,0.926,1,83.6
704332,28,Americas,Mobile,HighSchool,Advanced,Data,2024-06-23,25,14,45.3,18,5,5,0,84.7,0.741,1,87.6
704333,26,Europe,Laptop,WorkingPro,Beginner,Design,2024-03-18,12,19,12.9,30,10,1,0,50.2,0.757,0,60.5
704334,26,Asia,Mobile,HighSchool,Intermediate,Programming,2024-04-26,17,14,6.9,8,6,7,0,59,0.78,0,55.5
704335,38,Americas,Tablet,Graduate,Beginner,Data,2024-07-21,29,32,10.3,38,9,3,1,52.5,1,0,73.8
704336,20,Americas,Tablet,Undergrad,Beginner,Business,2024-11-01,44,27,20.8,19,10,3,1,58.2,1,1,92.1
704337,36,Asia,Mobile,Undergrad,Intermediate,Marketing,2024-06-17,25,29,25.8,22,7,2,2,56.4,0.918,1,79.4
704338,26,Americas,Mobile,Undergrad,Beginner,Programming,2024-12-05,49,22,10.6,38,4,3,2,61.8,0.759,0,65.4
704339,17,Americas,Tablet,Undergrad,Intermediate,Design,2024-08-25,34,45,13.6,61,5,6,0,71.7,1,1,90.8
704340,25,Europe,Mobile,Undergrad,Beginner,Design,2024-02-27,9,18,11.9,20,5,5,3,62.4,0.649,0,68.3
704341,30,Americas,Laptop,Undergrad,Beginner,Business,2024-12-19,51,10,17.9,18,1,4,0,77,0.905,1,72.5
704342,27,Asia,Laptop,HighSchool,Beginner,Design,2024-02-13,7,12,8.6,21,10,3,2,77.2,0.795,0,73.5
704343,18,Asia,Mobile,Undergrad,Advanced,Data,2024-12-17,51,28,17,43,11,5,1,96.6,0.96,1,94.2
704344,28,Asia,Laptop,Graduate,Intermediate,Data,2024-09-21,38,6,33.3,8,8,4,0,77,0.728,1,83.8
704345,23,Europe,Mobile,Graduate,Intermediate,Business,2024-08-01,31,25,15.4,29,6,4,2,63,0.858,0,66
704346,16,Europe,Tablet,WorkingPro,Beginner,Marketing,2024-12-15,50,18,30.2,9,11,3,4,94.6,0.861,0,94.5
704347,27,Europe,Mobile,Undergrad,Intermediate,Marketing,2024-03-19,12,41,42.4,52,9,6,2,65.2,1,1,93.7
704348,22,Asia,Laptop,WorkingPro,Intermediate,Programming,2024-11-15,46,10,20.8,19,10,3,3,65.6,0.929,0,62.1
704349,27,Americas,Mobile,Undergrad,Beginner,Design,2024-11-30,48,16,7.1,21,5,2,1,65,0.837,0,55.9
704350,16,Asia,Mobile,Graduate,Intermediate,Marketing,2024-07-03,27,12,13.1,16,5,3,3,78,0.851,0,73.6
704351,24,Asia,Laptop,HighSchool,Beginner,Data,2024-11-10,45,41,19.9,63,11,8,3,59.9,0.937,0,78.5
704352,16,Oceania,Mobile,Graduate,Intermediate,Marketing,2024-10-31,44,19,13,35,4,1,1,61.5,0.957,0,55
704353,29,Europe,Laptop,Undergrad,Advanced,Business,2024-07-23,30,25,11,39,4,3,1,76,0.901,1,88
704354,18,Asia,Mobile,Undergrad,Beginner,Programming,2024-07-12,28,34,6.2,44,4,0,2,40.6,0.802,0,68.6
704355,25,Americas,Mobile,Graduate,Intermediate,Marketing,2024-02-21,8,18,2.4,23,10,1,0,94.9,0.801,0,67.1
704356,16,Oceania,Laptop,HighSchool,Intermediate,Data,2024-08-04,31,10,13.2,11,4,3,1,63.1,0.758,0,55.6
704357,33,Europe,Laptop,Undergrad,Intermediate,Design,2024-05-24,21,9,28.3,14,9,2,2,84.1,0.779,0,80.7
704358,27,Europe,Mobile,Undergrad,Intermediate,Programming,2024-01-16,3,11,9.8,15,7,3,3,75.4,0.779,0,56.1
704359,33,Asia,Tablet,Undergrad,Beginner,Data,2024-07-22,30,31,30.6,51,10,8,3,60.7,0.693,0,77.9
704360,24,Americas,Mobile,HighSchool,Intermediate,Data,2024-02-28,9,44,28,42,9,5,2,39.5,1,1,80
704361,25,Oceania,Mobile,HighSchool,Beginner,Programming,2024-08-16,33,22,23.3,20,7,3,0,70.3,0.837,0,83.2
704362,35,Oceania,Mobile,Undergrad,Beginner,Data,2024-12-30,1,10,1.5,23,10,4,2,51,0.802,0,61.6
704363,33,Europe,Mobile,WorkingPro,Beginner,Design,2024-03-16,11,32,,63,9,4,2,67.6,1,1,91.7
704364,18,Asia,Mobile,HighSchool,Intermediate,Business,2024-07-01,27,9,23,16,8,2,1,61.7,0.415,0,53.5
704365,24,Asia,Laptop,HighSchool,Advanced,Marketing,2024-03-06,10,12,19.1,21,7,6,1,83,0.96,1,93.3
704366,23,Africa,Laptop,Graduate,Intermediate,Business,2024-12-14,50,14,10,24,4,1,0,76.3,0.782,1,74.8
704367,29,Europe,Laptop,WorkingPro,Intermediate,Design,2024-12-02,49,19,10.8,13,5,1,1,63.8,0.946,1,79.2
704368,19,Europe,Laptop,WorkingPro,Advanced,Data,2024-07-03,27,13,9.5,3,5,1,1,54.2,0.95,0,59.8
704369,22,Americas,Mobile,Undergrad,Intermediate,Programming,2024-12-24,52,18,27.8,11,7,7,1,66.2,0.61,0,82
704370,24,Europe,Mobile,Undergrad,Beginner,Programming,2024-12-05,49,21,12.8,28,8,1,1,74.5,0.729,1,75.8
704371,23,Asia,Laptop,Undergrad,Intermediate,Marketing,2024-08-21,34,18,5.1,25,3,4,3,57.6,1,0,56.2
704372,28,Oceania,Tablet,HighSchool,Beginner,Marketing,2024-05-06,19,14,6,19,4,6,1,78.9,0.717,0,64.7
704373,26,Oceania,Laptop,WorkingPro,Beginner,Design,2024-09-16,38,9,15.6,4,7,6,0,62.4,0.767,0,51
704374,26,Americas,Mobile,Undergrad,Beginner,Programming,2024-09-27,39,14,16.7,6,9,5,1,68,1,0,71.5
704375,23,Asia,Mobile,Undergrad,Intermediate,Business,2024-03-25,13,20,18.7,23,7,4,3,68.8,1,0,78.4
704376,16,Americas,Laptop,Undergrad,Advanced,Design,2024-05-22,21,50,24.4,56,8,4,0,37,0.995,1,78.6
704377,16,Americas,Laptop,Graduate,Advanced,Business,2024-11-13,46,13,8,18,5,1,0,52.6,0.937,0,59.6
704378,20,Asia,Laptop,HighSchool,Intermediate,Programming,2024-06-07,23,24,3,51,8,0,2,59.8,0.744,0,68
704379,25,Europe,Mobile,HighSchool,Intermediate,Business,2024-12-18,51,33,6.7,38,10,6,4,84.2,0.806,0,83.7
704380,36,Americas,Mobile,Graduate,Intermediate,Business,2024-06-11,24,6,14.9,4,7,5,0,89.1,0.91,0,76
704381,34,Asia,Mobile,HighSchool,Intermediate,Marketing,2024-03-27,13,10,8.2,20,6,2,4,59.5,1,1,73.3
704382,37,Asia,Laptop,Graduate,Intermediate,Data,2024-08-04,31,13,11.5,19,4,4,2,97.4,0.964,0,93.7
704383,31,Africa,Laptop,Undergrad,Advanced,Data,2024-06-20,25,20,17.7,1,7,6,0,51.9,0.641,0,63.1
704384,21,Asia,Tablet,HighSchool,Beginner,Business,2024-07-08,28,38,20.8,78,7,5,2,57.9,0.722,1,72.3
704385,21,Americas,Mobile,Undergrad,Intermediate,Business,2024-08-27,35,13,19.1,8,8,1,3,64,0.737,0,57.2
704386,23,Asia,Laptop,HighSchool,Intermediate,Programming,2024-10-29,44,7,18.2,8,6,0,4,44.4,0.641,0,52.5
704387,32,Africa,Laptop,HighSchool,Intermediate,Programming,2024-12-30,1,38,17.2,73,10,4,2,88.6,0.917,0,83
704388,16,Asia,Mobile,Undergrad,Intermediate,Design,2024-08-22,34,1,38.8,0,6,3,2,88.4,0.701,0,80.9
704389,37,Europe,Mobile,HighSchool,Intermediate,Business,2024-02-11,6,41,38.8,57,6,7,0,51.9,0.921,0,66.8
704390,22,Asia,Mobile,Undergrad,Intermediate,Design,2024-10-01,40,36,9.6,36,10,3,0,56.8,0.899,1,82.7
704391,35,Americas,Mobile,Graduate,Beginner,Business,2024-09-03,36,13,18.1,19,4,2,1,74.6,0.905,1,86.9
704392,22,Americas,Tablet,Undergrad,Beginner,Business,2024-06-22,25,34,14.9,39,10,1,0,84.8,0.878,1,86.8
704393,25,Africa,Mobile,WorkingPro,Intermediate,Programming,2024-02-14,7,19,38.8,25,8,4,6,67.4,0.708,1,72.4
704394,17,Asia,Tablet,HighSchool,Advanced,Marketing,2024-02-04,5,10,12,14,9,1,1,65,1,0,70.8
704395,25,Africa,Laptop,Undergrad,Intermediate,Business,2024-05-18,20,20,49.6,39,10,4,2,81.6,0.791,1,100
704396,23,Asia,Mobile,WorkingPro,Advanced,Programming,2024-07-01,27,28,22.1,33,7,5,0,42.3,0.96,0,65.2
704397,26,Europe,Mobile,WorkingPro,Intermediate,Business,2024-08-04,31,10,5.1,0,6,2,2,39.4,0.724,0,59.9
704398,23,Americas,Laptop,WorkingPro,Advanced,Data,2024-06-15,24,21,19.2,36,5,7,0,66.8,0.833,0,74.7
704399,33,Americas,Laptop,WorkingPro,Intermediate,Data,2024-10-29,44,29,15.1,30,5,4,0,56.9,0.846,0,71.4
704400,18,Asia,Laptop,WorkingPro,Intermediate,Programming,2024-05-13,20,14,28,12,7,2,0,46.3,0.784,0,57.1
704401,19,Americas,Mobile,HighSchool,Intermediate,Marketing,2024-01-30,5,16,13.6,9,8,1,2,57.7,0.64,0,37.9
704402,34,Asia,Laptop,WorkingPro,Beginner,Programming,2024-10-13,41,9,24.9,11,7,2,0,82.6,0.659,0,68.9
704403,28,Asia,Mobile,WorkingPro,Advanced,Business,2024-04-23,17,12,10.8,6,9,5,1,69.1,0.98,0,57.9
704404,30,Africa,Mobile,HighSchool,Intermediate,Programming,2024-02-27,9,17,32,16,5,4,1,72.1,0.827,1,83.6
704405,29,Asia,Laptop,Undergrad,Intermediate,Business,2024-02-23,8,9,29.3,22,5,3,2,73.3,0.665,1,73.1
704406,24,Asia,Laptop,WorkingPro,Advanced,Business,2024-06-03,23,38,22.8,44,9,5,1,65.6,1,1,88.2
704407,24,Asia,Mobile,HighSchool,Intermediate,Programming,2024-11-07,45,17,10.7,31,4,3,0,53.9,0.693,0,43.2
704408,19,Oceania,Tablet,Undergrad,Intermediate,Data,2024-09-13,37,17,11,20,4,1,1,66.4,0.883,0,63.9
704409,16,Asia,Laptop,HighSchool,Beginner,Data,2024-08-15,33,12,12,17,7,5,2,67.4,0.832,1,76.3
704410,19,Americas,Laptop,WorkingPro,Intermediate,Business,2024-06-11,24,23,15.1,24,7,4,1,59.5,0.821,1,81.4
704411,17,Americas,Mobile,Undergrad,Beginner,Programming,2024-09-02,36,12,15.2,4,3,5,3,80.4,0.598,0,76.9
704412,16,Africa,Laptop,WorkingPro,Advanced,Design,2024-04-21,16,18,13.8,28,6,5,0,64.9,0.832,0,70.5
704413,16,Africa,Laptop,Graduate,Beginner,Business,2024-09-08,36,17,16.8,26,6,3,1,58.3,0.931,0,65.8
704414,23,Europe,Laptop,HighSchool,Beginner,Design,2024-02-04,5,30,,35,5,7,1,64.9,0.81,1,82.3
704415,24,Africa,Laptop,Graduate,Beginner,Business,2024-02-27,9,30,20.1,40,10,5,0,74.6,0.79,0,82.8
704416,26,Asia,Tablet,Graduate,Intermediate,Marketing,2024-06-03,23,18,25.9,32,10,3,1,75.2,0.739,1,76.3
704417,23,Asia,Laptop,Undergrad,Intermediate,Data,2024-01-31,5,25,36.3,40,7,3,5,52.5,0.692,0,76.6
704418,28,Asia,Laptop,Graduate,Beginner,Design,2024-08-07,32,35,19.7,47,6,3,3,68.1,0.803,0,78.6
704419,29,Americas,Mobile,HighSchool,Advanced,Data,2024-04-14,15,11,5.6,16,5,1,0,85.4,0.747,1,77.5
704420,29,Asia,Laptop,Undergrad,Advanced,Programming,2024-10-21,43,30,19.9,45,10,3,4,56,0.936,1,90.7
704421,24,Americas,Mobile,HighSchool,Beginner,Programming,2024-03-06,10,30,21.6,34,12,4,2,66.7,0.93,1,96.2
704422,33,Asia,Mobile,Undergrad,Intermediate,Data,2024-03-02,9,15,13.5,32,7,4,0,,1,0,57.5
704423,24,Asia,Laptop,Undergrad,Advanced,Data,2024-02-13,7,9,7,0,7,8,5,63.3,0.785,0,70.9
704424,21,Americas,Laptop,HighSchool,Advanced,Data,2024-02-23,8,12,10.9,28,3,3,1,60.4,0.695,0,73.8
704425,16,Africa,Mobile,Graduate,Intermediate,Design,2024-09-27,39,27,7.2,36,8,2,0,60.2,0.855,0,69.6
704426,21,Americas,Mobile,HighSchool,Beginner,Data,2024-01-05,1,11,15.5,18,6,0,0,65.5,0.876,1,81.5
704427,25,Asia,Laptop,HighSchool,Advanced,Data,2024-06-17,25,21,42,22,8,3,0,73.8,0.772,1,82.8
704428,19,Asia,Mobile,Undergrad,Beginner,Business,2024-09-25,39,33,25.9,37,6,8,0,82.5,1,1,82.3
704429,17,Asia,Mobile,WorkingPro,Advanced,Programming,2024-03-18,12,21,14.8,27,6,3,1,80.6,0.935,0,75.7
704430,28,Americas,Mobile,HighSchool,Beginner,Marketing,2024-09-02,36,24,13.6,22,4,7,1,56.2,0.647,0,58.2
704431,17,Oceania,Mobile,WorkingPro,Intermediate,Design,2024-04-27,17,11,9.2,14,12,2,1,64,0.97,1,77.4
704432,27,Europe,Laptop,HighSchool,Intermediate,Programming,2024-08-28,35,25,,41,3,3,6,73.2,0.837,0,70.5
704433,24,Africa,Mobile,Undergrad,Advanced,Marketing,2024-06-12,24,15,8.8,7,8,8,1,56.8,0.741,0,67.8
704434,24,Europe,Mobile,Graduate,Beginner,Business,2024-09-06,36,17,10.4,36,8,5,0,59.3,0.87,0,64.2
704435,27,Africa,Laptop,WorkingPro,Beginner,Data,2024-07-10,28,9,10.2,11,7,3,2,44.7,0.876,0,66.4
704436,23,Asia,Mobile,HighSchool,Intermediate,Marketing,2024-06-06,23,26,32.8,36,3,4,2,65.9,1,0,67.9
704437,24,Asia,Laptop,Graduate,Intermediate,Marketing,2024-09-12,37,6,29.7,11,6,4,0,51.9,0.9,1,75.2
704438,19,Africa,Mobile,Graduate,Intermediate,Data,2024-10-21,43,24,30.7,35,7,3,1,73.2,0.923,1,97.4
704439,32,Americas,Laptop,HighSchool,Beginner,Business,2024-12-18,51,25,21.9,34,6,2,2,58.6,0.842,0,82.8
704440,22,Americas,Laptop,Undergrad,Beginner,Data,2024-01-14,2,31,20.1,46,5,10,3,61.3,1,1,93.5
704441,35,Asia,Laptop,HighSchool,Advanced,Design,2024-05-11,19,14,28.7,12,4,4,0,56.4,0.681,0,79.1
704442,36,Americas,Mobile,WorkingPro,Intermediate,Business,2024-05-09,19,22,14.7,42,3,4,1,71.4,0.859,0,66.4
704443,24,Americas,Laptop,HighSchool,Intermediate,Marketing,2024-12-16,51,17,5.5,26,7,2,1,69.8,0.699,0,73
704444,23,Asia,Mobile,Undergrad,Intermediate,Data,2024-10-25,43,6,1,13,9,0,1,47.3,0.566,0,53.6
704445,23,Americas,Mobile,WorkingPro,Beginner,Programming,2024-06-08,23,29,7.1,59,10,1,2,48.4,0.943,1,85
704446,34,Americas,Tablet,Undergrad,Intermediate,Business,2024-06-13,24,17,18.1,18,12,2,3,59.6,1,0,66.7
704447,21,Asia,Mobile,Undergrad,Intermediate,Programming,2024-04-22,17,14,22,22,7,4,0,74.1,0.89,0,87.9
704448,26,Asia,Mobile,HighSchool,Beginner,Programming,2024-06-12,24,15,16.5,33,8,5,1,68.3,0.86,0,70.9
704449,22,Americas,Mobile,Undergrad,Advanced,Programming,2024-09-23,39,5,18.6,0,9,2,1,68.8,0.665,0,57.1
704450,18,Asia,Laptop,HighSchool,Intermediate,Design,2024-01-22,4,5,2.4,0,9,2,2,61.9,0.746,0,60.1
704451,18,Americas,Laptop,HighSchool,Advanced,Programming,2024-02-03,5,12,5.2,6,13,3,1,71.5,0.905,0,73.4
704452,28,Europe,Tablet,Undergrad,Intermediate,Programming,2024-03-11,11,18,19,20,5,2,0,58.4,0.812,0,51.6
704453,26,Oceania,Mobile,Undergrad,Intermediate,Data,2024-01-10,2,28,19.2,39,5,5,3,78.2,1,1,88.3
704454,16,Europe,Mobile,Graduate,Beginner,Programming,2024-08-31,35,17,19.2,17,11,4,0,43.9,0.859,0,70.1
704455,32,Africa,Tablet,Undergrad,Intermediate,Marketing,2024-11-20,47,17,15,36,12,4,5,85.3,1,1,97.8
704456,23,Asia,Laptop,HighSchool,Beginner,Business,2024-11-03,44,23,11.4,38,5,1,2,81.2,0.774,0,82.2
704457,27,Asia,Laptop,Undergrad,Beginner,Programming,2024-04-04,14,30,8.9,34,8,6,3,51.5,0.886,0,50.4
704458,23,Asia,Mobile,WorkingPro,Beginner,Design,2024-07-08,28,8,12.9,4,8,3,3,45.7,0.917,0,50.3
704459,32,Europe,Mobile,Undergrad,Beginner,Programming,2024-11-01,44,37,25.6,59,8,1,1,71.2,0.885,0,75.6
704460,16,Asia,Laptop,Graduate,Intermediate,Programming,2024-08-14,33,25,1.9,22,6,2,1,,1,0,48
704461,16,Oceania,Mobile,WorkingPro,Advanced,Programming,2024-06-21,25,16,11.3,50,9,1,2,71.1,0.898,0,66.5
704462,24,Asia,Tablet,Graduate,Beginner,Data,2024-07-16,29,10,22.5,26,5,7,1,68.4,0.833,0,69.2
704463,22,Americas,Laptop,Undergrad,Beginner,Design,2024-09-24,39,34,10.5,42,13,3,1,62.5,0.963,0,59.1
704464,17,Asia,Tablet,WorkingPro,Beginner,Marketing,2024-07-27,30,14,35.7,22,2,4,2,59.9,0.971,0,81.7
704465,24,Oceania,Mobile,Undergrad,Advanced,Design,2024-02-14,7,25,17.8,33,9,3,2,86,1,1,93.8
704466,16,Americas,Mobile,Undergrad,Beginner,Data,2024-09-12,37,28,16.7,24,9,3,3,47.4,0.95,1,86.9
704467,38,Europe,Laptop,WorkingPro,Beginner,Programming,2024-05-24,21,18,16.1,32,7,6,0,58.4,0.948,0,77.1
704468,19,Europe,Mobile,WorkingPro,Beginner,Data,2024-08-04,31,10,19.5,22,5,3,0,63.9,0.82,0,63
704469,20,Asia,Mobile,Undergrad,Intermediate,Design,2024-02-03,5,13,24.2,31,9,2,3,78.8,0.98,0,71
704470,23,Europe,Laptop,Graduate,Intermediate,Data,2024-02-23,8,9,21,20,8,1,2,81.4,0.856,1,81.4
704471,24,Europe,Mobile,HighSchool,Intermediate,Design,2024-05-18,20,22,18,19,10,1,1,80.2,0.945,1,83.8
704472,18,Europe,Laptop,Graduate,Intermediate,Marketing,2024-08-04,31,34,10.1,55,9,4,1,80.6,0.913,1,78.7
704473,18,Europe,Laptop,Undergrad,Advanced,Data,2024-04-21,16,10,5.7,10,3,2,0,88.4,0.917,0,61.7
704474,17,Europe,Laptop,Undergrad,Beginner,Business,2024-03-26,13,20,10.9,42,3,1,2,61,0.767,0,62.1
704475,28,Americas,Mobile,Undergrad,Beginner,Data,2024-10-30,44,28,11.6,39,7,4,4,23.6,1,0,56.8
704476,26,Europe,Laptop,HighSchool,Beginner,Business,2024-06-19,25,17,24,10,5,3,1,75.3,0.748,0,68.4
704477,22,Africa,Laptop,Graduate,Beginner,Data,2024-07-18,29,24,16.9,39,5,5,2,54.7,0.705,0,50.5
704478,24,Europe,Laptop,WorkingPro,Intermediate,Design,2024-12-19,51,35,13.7,49,7,5,1,58.5,0.933,0,69.7
704479,25,Asia,Laptop,Undergrad,Beginner,Business,2024-12-26,52,11,,18,14,3,1,62.5,0.751,0,66.4
704480,23,Asia,Mobile,Undergrad,Advanced,Business,2024-02-04,5,4,22.2,12,4,6,1,45.5,0.866,0,69.1
704481,32,Americas,Mobile,HighSchool,Advanced,Design,2024-12-12,50,11,23.6,12,8,5,5,76.7,0.932,1,90.6
704482,24,Europe,Laptop,HighSchool,Beginner,Design,2024-05-09,19,11,17,23,5,6,1,68.6,0.776,0,72.3
